Customer_ID,Name,Gender,Age,Region,Income,Account_Balance,Products_Held,Credit_Score,Has_Credit_Card,Is_Active_Member,Tenure_Years,Churned,Churned_1_0
UAE-4426,Kelly Sharp,Male,45,Sharjah,"24,046","77,282",3,562,NO,ACTIVE,8,RETAINED,1
UAE-4427,Timothy Romero,Female,55,Abu Dhabi,"3,189","39,749",4,829,NO,ACTIVE,10,CHURNED,0
UAE-4428,Victoria Johnson,Male,47,Abu Dhabi,"8,276","153,696",3,702,NO,IN_ACTIVE,1,RETAINED,1
UAE-4429,Matthew Lopez,Male,38,Ajman,"23,919","151,893",1,667,NO,IN_ACTIVE,2,RETAINED,1
UAE-4430,Robin Aguilar,Male,58,Dubai,"12,852","134,103",1,321,NO,IN_ACTIVE,2,RETAINED,1
UAE-4431,Kyle Myers,Male,51,Sharjah,"20,918","140,502",2,781,NO,ACTIVE,9,RETAINED,1
UAE-4432,Kimberly Chapman,Female,66,RAK,"12,443","138,808",4,599,YES,ACTIVE,2,CHURNED,0
UAE-4433,Ray Quinn,Male,61,RAK,"18,989","159,830",1,519,YES,IN_ACTIVE,8,RETAINED,1
UAE-4434,Ms. Lisa Bean,Female,41,Dubai,"13,492","95,313",2,512,YES,ACTIVE,5,RETAINED,1
UAE-4435,Jesse Snow,Female,48,Sharjah,"24,431","28,374",4,535,YES,ACTIVE,8,RETAINED,1
UAE-4436,Julie Blake,Female,53,Umm AL-Quwain,"20,169","70,923",1,726,NO,IN_ACTIVE,5,RETAINED,1
UAE-4437,Thomas Garcia,Male,40,Ajman,"11,393","108,491",2,719,NO,IN_ACTIVE,9,RETAINED,1
UAE-4438,Tina King,Female,18,RAK,"22,252","192,386",2,828,NO,IN_ACTIVE,4,RETAINED,1
UAE-4439,Keith Doyle,Male,26,Fujairah,"15,603","118,098",3,630,YES,ACTIVE,7,RETAINED,1
UAE-4440,Angela Adams,Female,33,Umm AL-Quwain,"14,069","27,489",4,829,NO,IN_ACTIVE,10,RETAINED,1
UAE-4441,Sean Mayer,Male,28,Fujairah,"7,627","122,643",3,404,NO,IN_ACTIVE,3,CHURNED,0
UAE-4442,Patricia Ryan,Female,65,Fujairah,"17,504","161,103",2,577,NO,ACTIVE,7,CHURNED,0
UAE-4443,Robert Wright,Female,60,Sharjah,"21,128","194,778",1,666,YES,ACTIVE,7,RETAINED,1
UAE-4444,Kimberly Elliott,Male,47,Fujairah,"17,025","39,458",2,724,NO,IN_ACTIVE,4,RETAINED,1
UAE-4445,Mark White,Male,52,Fujairah,"12,421","50,473",1,528,NO,ACTIVE,10,RETAINED,1
UAE-4446,Jennifer Greene,Female,67,Fujairah,"3,306","10,676",1,695,YES,ACTIVE,8,RETAINED,1
UAE-4447,Christopher Barnes,Female,47,Umm AL-Quwain,"21,771","67,486",4,482,YES,ACTIVE,10,RETAINED,1
UAE-4448,Anthony Leblanc,Female,25,Dubai,"3,167","144,843",3,309,YES,IN_ACTIVE,6,RETAINED,1
UAE-4449,Linda Webster,Male,30,Ajman,"18,378","64,446",3,626,YES,ACTIVE,1,RETAINED,1
UAE-4450,Keith Reid,Male,60,RAK,"17,790","136,101",3,584,NO,ACTIVE,6,RETAINED,1
UAE-4451,Amy Freeman,Female,43,Umm AL-Quwain,"24,936","145,742",4,468,NO,ACTIVE,4,RETAINED,1
UAE-4452,Jaime Luna,Female,25,Abu Dhabi,"8,698","71,280",1,403,NO,ACTIVE,7,CHURNED,0
UAE-4453,Mr. Adrian Carpenter MD,Female,43,Ajman,"8,979","89,495",4,612,NO,ACTIVE,8,RETAINED,1
UAE-4454,Jennifer Holloway,Female,61,Ajman,"22,820","18,709",2,654,YES,ACTIVE,10,RETAINED,1
UAE-4455,Dustin Edwards,Female,63,Abu Dhabi,"15,131","173,593",2,618,YES,ACTIVE,5,RETAINED,1
UAE-4456,Jose Singh,Male,26,Umm AL-Quwain,"22,717","134,077",1,576,NO,ACTIVE,10,RETAINED,1
UAE-4457,Deanna Gamble,Male,28,Umm AL-Quwain,"13,579","29,223",1,820,YES,ACTIVE,9,RETAINED,1
UAE-4458,Katie Porter,Male,54,Dubai,"9,672","112,299",2,840,NO,IN_ACTIVE,5,RETAINED,1
UAE-4459,Alicia Fernandez,Male,32,Sharjah,"9,135","175,037",1,340,YES,ACTIVE,8,CHURNED,0
UAE-4460,Doris Hughes,Female,22,Dubai,"23,537","127,032",2,575,YES,IN_ACTIVE,2,RETAINED,1
UAE-4461,Lori Wise,Female,24,RAK,"11,515","142,823",4,306,YES,IN_ACTIVE,7,RETAINED,1
UAE-4462,Adam Smith,Male,30,Abu Dhabi,"12,330","13,728",3,354,NO,ACTIVE,3,RETAINED,1
UAE-4463,Teresa Perez,Male,69,Fujairah,"19,085","187,870",4,717,NO,ACTIVE,3,RETAINED,1
UAE-4464,Thomas Adams MD,Female,44,Dubai,"18,283","118,083",1,358,YES,ACTIVE,8,RETAINED,1
UAE-4465,Steven Adams,Female,52,RAK,"7,611","149,124",2,767,YES,ACTIVE,5,RETAINED,1
UAE-4466,Madeline Curtis,Male,59,Ajman,"21,536","166,404",3,441,NO,ACTIVE,1,RETAINED,1
UAE-4467,Steven Jones,Female,20,Umm AL-Quwain,"12,757","187,457",2,393,NO,IN_ACTIVE,6,RETAINED,1
UAE-4468,Janet Vargas,Male,67,Umm AL-Quwain,"4,377","14,219",4,314,NO,IN_ACTIVE,2,RETAINED,1
UAE-4469,Samuel Taylor,Male,44,RAK,"8,559","19,136",4,811,NO,IN_ACTIVE,1,RETAINED,1
UAE-4470,Jacqueline Hill,Male,42,Fujairah,"9,723","166,496",4,832,YES,IN_ACTIVE,1,RETAINED,1
UAE-4471,Zachary Meyer,Male,66,Fujairah,"21,394","26,534",3,752,YES,IN_ACTIVE,6,RETAINED,1
UAE-4472,Jerry French,Female,42,Ajman,"7,800","120,343",1,386,YES,IN_ACTIVE,2,RETAINED,1
UAE-4473,Daniel Lucas,Male,67,RAK,"11,549","144,857",3,822,NO,ACTIVE,5,CHURNED,0
UAE-4474,Michael Reyes,Female,29,RAK,"24,675","71,592",3,320,NO,ACTIVE,9,RETAINED,1
UAE-4475,Brooke Beasley,Female,67,Abu Dhabi,"15,770","37,889",3,833,YES,IN_ACTIVE,5,RETAINED,1
UAE-4476,Joshua Roberts,Female,50,Ajman,"17,955","153,794",2,424,NO,ACTIVE,3,CHURNED,0
UAE-4477,Frank Howard,Female,46,Dubai,"15,554","61,463",1,835,YES,IN_ACTIVE,1,RETAINED,1
UAE-4478,Jeffery Morgan,Male,23,Dubai,"7,477","14,632",1,711,YES,IN_ACTIVE,10,RETAINED,1
UAE-4479,Michael Nichols,Female,61,Umm AL-Quwain,"13,136","114,592",2,836,YES,IN_ACTIVE,5,RETAINED,1
UAE-4480,Nicholas Huang,Male,22,Sharjah,"6,371","97,835",1,475,YES,IN_ACTIVE,8,RETAINED,1
UAE-4481,Robert Leach,Female,50,Dubai,"20,651","113,948",1,753,YES,IN_ACTIVE,9,RETAINED,1
UAE-4482,Karen Hoffman,Male,22,Ajman,"20,052","85,288",2,650,YES,IN_ACTIVE,3,RETAINED,1
UAE-4483,Jessica Casey,Female,45,Fujairah,"14,752","199,638",2,811,YES,IN_ACTIVE,9,RETAINED,1
UAE-4484,Thomas Shaw,Male,59,Sharjah,"13,225","154,984",3,712,NO,ACTIVE,2,CHURNED,0
UAE-4485,Keith Salinas,Female,47,Abu Dhabi,"23,239","58,994",2,440,NO,IN_ACTIVE,6,RETAINED,1
UAE-4486,Ashley Foley,Female,50,RAK,"10,454","33,556",2,434,NO,ACTIVE,8,RETAINED,1
UAE-4487,Jason Palmer,Male,54,Sharjah,"8,734","182,038",2,746,YES,IN_ACTIVE,10,RETAINED,1
UAE-4488,Anthony Suarez,Male,57,RAK,"5,339","199,423",2,671,YES,IN_ACTIVE,5,RETAINED,1
UAE-4489,Nathan Campbell,Female,63,Sharjah,"5,310","148,021",1,453,NO,ACTIVE,5,RETAINED,1
UAE-4490,Kathryn Jones,Female,23,Umm AL-Quwain,"10,953","149,979",2,701,NO,ACTIVE,8,CHURNED,0
UAE-4491,Amy Figueroa,Male,19,RAK,"12,982","14,569",4,735,YES,ACTIVE,9,RETAINED,1
UAE-4492,Margaret Murray,Male,33,Dubai,"11,187","100,627",1,733,NO,IN_ACTIVE,10,CHURNED,0
UAE-4493,Thomas Chambers,Male,49,Fujairah,"5,211","138,951",2,801,NO,ACTIVE,6,RETAINED,1
UAE-4494,Jasmine Butler,Female,24,Fujairah,"6,117","11,926",3,350,YES,ACTIVE,3,RETAINED,1
UAE-4495,Charles Short,Female,25,Dubai,"13,231","50,845",3,677,NO,IN_ACTIVE,8,RETAINED,1
UAE-4496,Darrell Bowen,Female,45,RAK,"7,713","175,816",2,409,NO,IN_ACTIVE,2,RETAINED,1
UAE-4497,Kayla Phillips,Male,39,Abu Dhabi,"21,550","7,119",4,821,YES,ACTIVE,3,RETAINED,1
UAE-4498,Tanya Hunter,Male,35,Sharjah,"22,256","142,584",3,838,NO,IN_ACTIVE,9,RETAINED,1
UAE-4499,Emma Russell,Female,29,Dubai,"19,847","145,961",1,777,NO,ACTIVE,5,RETAINED,1
UAE-4500,Phyllis Lang,Male,67,Abu Dhabi,"18,682","17,729",2,537,NO,IN_ACTIVE,4,CHURNED,0
UAE-4501,Dakota Marshall,Male,49,Abu Dhabi,"13,884","59,927",2,307,NO,ACTIVE,2,RETAINED,1
UAE-4502,Gina Hamilton,Female,60,Sharjah,"14,833","47,135",1,622,YES,IN_ACTIVE,2,RETAINED,1
UAE-4503,Sandra Gilmore,Male,18,Dubai,"24,255","140,398",4,728,NO,IN_ACTIVE,4,RETAINED,1
UAE-4504,Michael Eaton,Female,46,Dubai,"22,400","43,422",4,825,NO,ACTIVE,4,RETAINED,1
UAE-4505,David Miranda,Male,24,Umm AL-Quwain,"13,418","183,182",3,515,YES,ACTIVE,1,RETAINED,1
UAE-4506,David Gentry,Male,60,Fujairah,"15,534","99,945",4,605,NO,IN_ACTIVE,6,RETAINED,1
UAE-4507,Mary Jacobson,Male,19,Fujairah,"23,073","32,970",3,357,YES,ACTIVE,3,RETAINED,1
UAE-4508,Matthew Santos,Male,34,Ajman,"4,636","10,934",1,330,YES,IN_ACTIVE,1,RETAINED,1
UAE-4509,Stephanie Abbott,Male,18,Dubai,"11,258","102,044",1,382,NO,ACTIVE,4,RETAINED,1
UAE-4510,James Kelly,Female,62,Sharjah,"10,597","121,693",3,725,YES,ACTIVE,2,RETAINED,1
UAE-4511,Sheri Schultz,Female,52,RAK,"4,363",698,1,700,NO,ACTIVE,1,RETAINED,1
UAE-4512,Charles Gibbs,Male,31,Dubai,"19,853","178,092",4,545,NO,ACTIVE,9,CHURNED,0
UAE-4513,Elizabeth Hale,Female,35,Abu Dhabi,"9,677","198,600",3,478,NO,ACTIVE,8,RETAINED,1
UAE-4514,Robin Hartman DDS,Female,31,Fujairah,"7,411","139,291",1,420,YES,ACTIVE,6,RETAINED,1
UAE-4515,Joshua Jenkins,Female,38,RAK,"9,356","185,840",4,731,YES,IN_ACTIVE,1,CHURNED,0
UAE-4516,Michelle Austin,Female,40,Ajman,"19,926","63,517",4,435,NO,IN_ACTIVE,2,CHURNED,0
UAE-4517,Benjamin Brown,Female,62,Ajman,"21,721","139,039",3,353,NO,ACTIVE,10,RETAINED,1
UAE-4518,Anthony Brown,Male,66,Dubai,"20,231","9,882",1,508,YES,IN_ACTIVE,2,RETAINED,1
UAE-4519,Gina Miller,Male,47,RAK,"3,238","31,173",3,748,NO,ACTIVE,7,RETAINED,1
UAE-4520,Ryan Lawrence,Female,27,RAK,"8,059","188,384",4,441,YES,ACTIVE,1,RETAINED,1
UAE-4521,Christina Krause,Female,69,Ajman,"13,047","5,922",2,824,NO,IN_ACTIVE,2,RETAINED,1
UAE-4522,Erica Wang,Male,49,Umm AL-Quwain,"16,740","45,109",3,473,NO,ACTIVE,9,RETAINED,1
UAE-4523,Mr. Roberto Mckinney,Male,35,Ajman,"24,223","128,364",1,523,NO,IN_ACTIVE,5,RETAINED,1
UAE-4524,Kathy Johnson,Male,20,Abu Dhabi,"7,076","89,682",1,389,NO,IN_ACTIVE,9,RETAINED,1
UAE-4525,Walter Huerta,Female,61,Umm AL-Quwain,"4,632","161,829",2,829,YES,IN_ACTIVE,6,RETAINED,1
UAE-4526,Tiffany Griffin,Female,67,Umm AL-Quwain,"23,997","108,971",2,367,YES,IN_ACTIVE,1,CHURNED,0
UAE-4527,Matthew Martinez,Male,20,Ajman,"13,938","159,256",3,453,YES,ACTIVE,8,CHURNED,0
UAE-4528,Tiffany Harper,Male,68,Dubai,"13,167","87,785",1,608,YES,ACTIVE,4,RETAINED,1
UAE-4529,Brittney Hartman,Female,64,Fujairah,"16,503","11,429",1,355,NO,IN_ACTIVE,10,RETAINED,1
UAE-4530,Laura Mcdowell,Female,29,Umm AL-Quwain,"6,919","41,925",3,362,YES,ACTIVE,4,RETAINED,1
UAE-4531,Gregory Mcdaniel,Female,25,Ajman,"8,330","128,948",4,315,NO,IN_ACTIVE,1,RETAINED,1
UAE-4532,Sheryl Rose,Female,31,Fujairah,"8,550","12,664",2,773,NO,ACTIVE,5,CHURNED,0
UAE-4533,Christine Sutton,Male,22,Umm AL-Quwain,"13,168","31,363",2,361,YES,IN_ACTIVE,1,RETAINED,1
UAE-4534,Danielle Smith,Female,39,Sharjah,"13,878","29,130",1,727,YES,ACTIVE,2,RETAINED,1
UAE-4535,Manuel Rodriguez,Female,18,Dubai,"4,287","176,203",2,451,YES,ACTIVE,6,CHURNED,0
UAE-4536,Heather Miranda,Female,36,Sharjah,"22,102","183,984",3,832,NO,IN_ACTIVE,1,RETAINED,1
UAE-4537,Lisa Navarro,Female,66,Fujairah,"17,040","9,898",2,759,YES,ACTIVE,10,RETAINED,1
UAE-4538,Rebecca Adkins MD,Female,47,Dubai,"22,320","43,013",4,555,NO,IN_ACTIVE,10,RETAINED,1
UAE-4539,Anthony Mercer,Female,47,RAK,"22,194","145,993",4,710,NO,IN_ACTIVE,3,RETAINED,1
UAE-4540,Sara Sanchez,Male,58,Abu Dhabi,"7,894","6,654",3,806,NO,ACTIVE,10,RETAINED,1
UAE-4541,Heather Martinez,Female,33,Sharjah,"10,754","171,715",1,380,NO,IN_ACTIVE,1,RETAINED,1
UAE-4542,David Patton,Female,29,Ajman,"17,966","8,828",1,363,YES,IN_ACTIVE,1,RETAINED,1
UAE-4543,Steven Scott,Male,37,Abu Dhabi,"22,908","169,335",3,461,NO,ACTIVE,9,RETAINED,1
UAE-4544,Jason Rice,Female,42,Umm AL-Quwain,"7,316","159,499",4,839,NO,IN_ACTIVE,2,RETAINED,1
UAE-4545,Travis Wolf,Male,25,Ajman,"17,407","69,477",4,362,NO,IN_ACTIVE,6,RETAINED,1
UAE-4546,Whitney Ortega,Female,64,Umm AL-Quwain,"17,291","57,371",4,496,NO,IN_ACTIVE,6,CHURNED,0
UAE-4547,Kevin Weaver,Female,37,Abu Dhabi,"17,200","197,155",2,495,YES,IN_ACTIVE,9,RETAINED,1
UAE-4548,Jason Douglas,Male,29,Abu Dhabi,"4,641","45,621",3,841,YES,IN_ACTIVE,2,RETAINED,1
UAE-4549,Emily Wade,Female,29,Fujairah,"6,766","139,611",2,653,NO,IN_ACTIVE,6,CHURNED,0
UAE-4550,Michael Boyd,Female,66,Fujairah,"24,474","90,803",4,829,NO,IN_ACTIVE,3,CHURNED,0
UAE-4551,Kathryn Woodward,Male,55,Umm AL-Quwain,"4,349","95,314",3,334,YES,IN_ACTIVE,6,RETAINED,1
UAE-4552,Regina Flynn,Male,28,RAK,"17,855","13,383",3,611,NO,IN_ACTIVE,8,RETAINED,1
UAE-4553,Christopher Cox,Male,36,Fujairah,"11,468","35,146",1,419,NO,ACTIVE,6,RETAINED,1
UAE-4554,Anna Thomas,Female,30,Sharjah,"23,691","20,262",3,629,YES,IN_ACTIVE,6,RETAINED,1
UAE-4555,Carol Shaw,Female,19,Umm AL-Quwain,"7,458","86,366",2,445,NO,ACTIVE,1,RETAINED,1
UAE-4556,Alex Black,Male,32,Ajman,"13,438","167,428",3,689,YES,ACTIVE,1,RETAINED,1
UAE-4557,Cameron Serrano,Female,29,Fujairah,"14,981","126,234",1,513,NO,IN_ACTIVE,8,RETAINED,1
UAE-4558,Crystal Peterson,Male,29,Abu Dhabi,"21,897","91,690",3,387,YES,IN_ACTIVE,10,RETAINED,1
UAE-4559,Michelle Ibarra,Female,63,RAK,"3,190","105,199",2,725,YES,ACTIVE,6,RETAINED,1
UAE-4560,Dr. Dylan Parker,Male,24,RAK,"13,663","33,044",2,449,YES,IN_ACTIVE,5,RETAINED,1
UAE-4561,Victoria Chan,Female,58,Ajman,"9,931","95,192",1,553,YES,IN_ACTIVE,10,CHURNED,0
UAE-4562,Sarah Smith,Female,67,Sharjah,"7,612","126,775",3,763,YES,IN_ACTIVE,7,RETAINED,1
UAE-4563,Nathan Hammond,Male,57,Abu Dhabi,"10,323","14,750",4,711,NO,IN_ACTIVE,10,RETAINED,1
UAE-4564,Judith Levine,Female,27,Umm AL-Quwain,"19,865","7,547",2,539,YES,ACTIVE,3,RETAINED,1
UAE-4565,Jessica Jones,Male,56,Dubai,"19,235","30,775",1,354,NO,IN_ACTIVE,10,RETAINED,1
UAE-4566,Noah Nguyen DVM,Female,46,Ajman,"20,836","138,343",1,786,NO,ACTIVE,2,RETAINED,1
UAE-4567,Julie Gardner,Male,31,Sharjah,"18,056","95,826",4,334,NO,ACTIVE,4,RETAINED,1
UAE-4568,Edward Evans,Female,47,Abu Dhabi,"8,618","125,876",3,830,YES,IN_ACTIVE,6,RETAINED,1
UAE-4569,Samuel Rhodes,Male,68,RAK,"16,241","189,852",4,469,YES,ACTIVE,8,RETAINED,1
UAE-4570,Steven Rivera,Male,50,Sharjah,"12,145","110,268",4,822,YES,ACTIVE,6,RETAINED,1
UAE-4571,Anna Cameron,Male,40,Fujairah,"22,295","84,424",3,440,NO,IN_ACTIVE,5,RETAINED,1
UAE-4572,Tiffany Williams,Female,37,RAK,"13,564","7,239",1,677,YES,ACTIVE,1,RETAINED,1
UAE-4573,Christina Wagner,Female,64,Umm AL-Quwain,"5,645","166,329",3,318,NO,IN_ACTIVE,3,CHURNED,0
UAE-4574,Ian Wagner,Female,55,Ajman,"15,713","96,933",3,530,NO,ACTIVE,2,RETAINED,1
UAE-4575,Nancy Cruz,Male,51,Sharjah,"23,026","171,332",4,781,YES,ACTIVE,10,RETAINED,1
UAE-4576,Kelly Jones,Male,62,Abu Dhabi,"24,597","159,270",1,392,NO,IN_ACTIVE,5,RETAINED,1
UAE-4577,Craig Davis,Male,38,Fujairah,"20,010","142,660",3,375,YES,ACTIVE,3,RETAINED,1
UAE-4578,Levi Davis,Female,34,RAK,"18,656","113,311",3,732,YES,IN_ACTIVE,9,CHURNED,0
UAE-4579,Michael Lane,Female,21,Sharjah,"15,013","175,713",1,578,NO,ACTIVE,8,CHURNED,0
UAE-4580,Rebecca Carter,Male,21,Dubai,"24,649","120,998",1,564,NO,IN_ACTIVE,3,RETAINED,1
UAE-4581,Tracey Rogers,Female,23,Fujairah,"13,624","1,343",3,525,NO,ACTIVE,9,RETAINED,1
UAE-4582,Garrett Edwards,Male,55,Ajman,"4,447","3,838",1,344,NO,IN_ACTIVE,3,RETAINED,1
UAE-4583,Andrew Long,Male,65,RAK,"9,801","18,060",1,476,YES,IN_ACTIVE,1,RETAINED,1
UAE-4584,Daniel Keith,Female,20,Sharjah,"21,775","30,363",2,766,NO,IN_ACTIVE,6,RETAINED,1
UAE-4585,Michelle Lowery,Female,51,Fujairah,"7,225","119,683",1,562,NO,ACTIVE,10,RETAINED,1
UAE-4586,Rachael Benitez,Female,64,Fujairah,"8,739","107,578",3,418,YES,ACTIVE,6,RETAINED,1
UAE-4587,Paul Spencer,Male,49,RAK,"11,690","174,230",3,539,YES,ACTIVE,4,RETAINED,1
UAE-4588,Whitney Goodwin,Female,24,Ajman,"17,752","42,516",4,535,YES,IN_ACTIVE,10,CHURNED,0
UAE-4589,Mallory Velazquez,Male,22,Sharjah,"13,122","167,903",1,662,NO,IN_ACTIVE,10,RETAINED,1
UAE-4590,Amanda Lucas,Male,45,Dubai,"7,448","149,033",2,678,YES,ACTIVE,4,RETAINED,1
UAE-4591,Samantha Taylor,Male,68,Abu Dhabi,"8,438","81,280",3,504,YES,ACTIVE,3,RETAINED,1
UAE-4592,Danielle Aguilar,Female,69,Abu Dhabi,"14,170","112,376",3,506,YES,IN_ACTIVE,7,RETAINED,1
UAE-4593,Stephen Clay,Male,40,RAK,"21,615","147,268",1,832,YES,ACTIVE,3,RETAINED,1
UAE-4594,Mark Pittman,Female,40,Abu Dhabi,"5,889","100,702",2,368,NO,IN_ACTIVE,8,RETAINED,1
UAE-4595,Marie Mcdowell,Male,60,RAK,"7,278","53,552",2,324,YES,IN_ACTIVE,10,RETAINED,1
UAE-4596,Alyssa Price,Female,32,Dubai,"17,486","31,718",1,752,NO,ACTIVE,1,RETAINED,1
UAE-4597,Stephanie Mata,Male,31,Abu Dhabi,"12,033","21,409",3,320,NO,IN_ACTIVE,1,RETAINED,1
UAE-4598,Robert Schmidt,Male,66,Umm AL-Quwain,"4,110","125,007",4,575,YES,IN_ACTIVE,7,RETAINED,1
UAE-4599,Anthony Cole,Female,65,Abu Dhabi,"11,589","179,253",3,766,YES,IN_ACTIVE,8,CHURNED,0
UAE-4600,Ryan Kim,Female,31,Abu Dhabi,"9,977","33,875",4,768,YES,ACTIVE,1,RETAINED,1
UAE-4601,Felicia Cole,Male,31,Ajman,"21,573","120,772",4,572,YES,ACTIVE,6,CHURNED,0
UAE-4602,Shawn Thompson,Male,19,Fujairah,"4,789","188,742",1,591,YES,ACTIVE,3,RETAINED,1
UAE-4603,Oscar Brown,Male,63,Ajman,"10,076","165,733",1,639,NO,ACTIVE,9,CHURNED,0
UAE-4604,Melissa Hunt,Male,18,Abu Dhabi,"9,416","102,624",1,618,YES,IN_ACTIVE,3,RETAINED,1
UAE-4605,Mark White,Male,25,Ajman,"15,932","195,166",4,325,NO,IN_ACTIVE,1,RETAINED,1
UAE-4606,David Miller,Female,41,Dubai,"18,637","28,073",3,369,NO,IN_ACTIVE,1,RETAINED,1
UAE-4607,John Bishop,Male,38,Sharjah,"9,771","157,239",3,725,NO,ACTIVE,3,RETAINED,1
UAE-4608,Thomas Davis,Female,54,Dubai,"13,414","198,966",1,806,NO,IN_ACTIVE,10,RETAINED,1
UAE-4609,Brianna Warner DDS,Male,61,Fujairah,"15,509","175,165",2,676,NO,IN_ACTIVE,5,RETAINED,1
UAE-4610,Lisa Brown,Female,44,Sharjah,"20,890","23,901",3,602,NO,IN_ACTIVE,8,RETAINED,1
UAE-4611,Brittany Suarez,Female,39,Fujairah,"4,837","183,695",4,308,NO,IN_ACTIVE,1,RETAINED,1
UAE-4612,Evelyn Sanchez,Female,45,Abu Dhabi,"17,939","123,996",1,701,YES,IN_ACTIVE,2,RETAINED,1
UAE-4613,Paul Malone,Female,64,Sharjah,"16,125","83,422",3,825,NO,ACTIVE,8,RETAINED,1
UAE-4614,Travis Palmer,Female,55,Umm AL-Quwain,"19,232","96,665",1,568,YES,ACTIVE,10,RETAINED,1
UAE-4615,Lori Moran,Male,39,Sharjah,"9,520","68,589",2,702,NO,IN_ACTIVE,10,CHURNED,0
UAE-4616,Christina Jackson,Male,28,Dubai,"6,832","23,915",4,310,NO,IN_ACTIVE,8,RETAINED,1
UAE-4617,Anthony Robbins,Male,18,Dubai,"24,930","14,233",2,704,NO,IN_ACTIVE,10,RETAINED,1
UAE-4618,Jason Adams,Male,22,Abu Dhabi,"14,157","46,552",2,795,YES,IN_ACTIVE,4,RETAINED,1
UAE-4619,Kaitlyn Henson,Female,49,Sharjah,"12,942","157,373",1,800,NO,IN_ACTIVE,10,RETAINED,1
UAE-4620,Carrie Day,Female,38,Ajman,"22,791","7,102",4,458,NO,ACTIVE,9,RETAINED,1
UAE-4621,Valerie Garcia,Female,40,Dubai,"18,045","113,262",4,388,NO,ACTIVE,3,RETAINED,1
UAE-4622,Emily Brown,Male,64,Umm AL-Quwain,"6,395","98,968",3,642,YES,IN_ACTIVE,10,RETAINED,1
UAE-4623,Erika Larson,Female,26,Sharjah,"9,884","184,569",4,603,NO,ACTIVE,5,CHURNED,0
UAE-4624,Troy Contreras,Female,23,Dubai,"9,796","137,873",4,717,YES,ACTIVE,4,CHURNED,0
UAE-4625,Jessica Rubio,Male,62,Fujairah,"21,931","128,823",4,554,YES,IN_ACTIVE,5,RETAINED,1
UAE-4626,Vincent Ford,Female,50,Fujairah,"3,521","13,391",1,470,NO,ACTIVE,6,RETAINED,1
UAE-4627,John Anderson,Female,48,Sharjah,"19,592","98,019",2,448,NO,ACTIVE,8,RETAINED,1
UAE-4628,Michael Martin,Male,44,Dubai,"23,030","118,261",3,700,YES,IN_ACTIVE,9,RETAINED,1
UAE-4629,Jack Pena,Male,58,Abu Dhabi,"24,097","170,519",1,792,NO,IN_ACTIVE,3,RETAINED,1
UAE-4630,Cory Watts,Female,65,Abu Dhabi,"7,215","11,849",3,344,YES,IN_ACTIVE,1,RETAINED,1
UAE-4631,Kayla Mathews,Female,61,Dubai,"20,916","57,071",3,427,YES,ACTIVE,4,RETAINED,1
UAE-4632,Gregory White,Female,30,Ajman,"14,192","97,394",3,765,NO,IN_ACTIVE,1,RETAINED,1
UAE-4633,David Lopez,Female,70,Dubai,"12,553","197,169",1,683,YES,ACTIVE,8,RETAINED,1
UAE-4634,Christopher Gutierrez,Female,38,RAK,"7,637","59,352",2,830,NO,IN_ACTIVE,1,CHURNED,0
UAE-4635,Mitchell Bowers,Female,60,RAK,"20,933","55,398",1,556,YES,ACTIVE,3,CHURNED,0
UAE-4636,Valerie Walker,Female,68,Umm AL-Quwain,"12,144","147,937",1,554,NO,ACTIVE,6,RETAINED,1
UAE-4637,Jennifer Woods,Male,58,Fujairah,"12,880","20,562",4,798,NO,IN_ACTIVE,5,RETAINED,1
UAE-4638,Adam Khan,Male,21,Ajman,"13,282","42,746",3,682,YES,ACTIVE,1,RETAINED,1
UAE-4639,Emma Kennedy,Male,66,Dubai,"9,208","196,347",1,543,NO,ACTIVE,10,RETAINED,1
UAE-4640,Jeffrey Downs,Male,69,Umm AL-Quwain,"18,258","198,609",1,341,YES,IN_ACTIVE,3,RETAINED,1
UAE-4641,Anthony Patel II,Male,46,Umm AL-Quwain,"17,520","118,808",3,404,YES,IN_ACTIVE,6,RETAINED,1
UAE-4642,Melanie Aguirre,Female,53,Abu Dhabi,"3,017","160,385",2,770,YES,IN_ACTIVE,5,RETAINED,1
UAE-4643,Victoria Gonzales,Male,60,Abu Dhabi,"16,394","154,194",3,378,NO,IN_ACTIVE,9,RETAINED,1
UAE-4644,Daniel Mcintosh,Female,18,RAK,"3,503","111,288",1,776,YES,IN_ACTIVE,8,RETAINED,1
UAE-4645,Taylor Mooney,Female,33,RAK,"16,554","189,682",4,448,YES,IN_ACTIVE,9,RETAINED,1
UAE-4646,Elizabeth Herrera,Male,57,Sharjah,"7,584","27,242",3,428,YES,IN_ACTIVE,5,RETAINED,1
UAE-4647,Mr. Austin Howard,Female,60,Dubai,"19,625","43,412",2,342,YES,ACTIVE,10,RETAINED,1
UAE-4648,Jeffery Cabrera DDS,Male,68,Fujairah,"7,669","140,679",4,590,NO,IN_ACTIVE,4,RETAINED,1
UAE-4649,Mark Hill,Female,45,Umm AL-Quwain,"7,647","181,265",2,301,YES,IN_ACTIVE,10,RETAINED,1
UAE-4650,Peter Gomez,Female,31,Dubai,"18,822","153,109",1,372,NO,ACTIVE,2,RETAINED,1
